date,item,value,mean,bias,Q60,Q120,Q200
2020-02-12,inflow,14643.269,14229.219,2.910,36.194,70.027,79.287
2020-02-12,purchase,10611.845,10415.687,1.883,23.813,51.838,68.095
2020-02-13,inflow,14676.404,14271.808,2.835,32.923,66.292,78.225
2020-02-13,purchase,10619.757,10435.122,1.769,20.176,45.982,66.793
2020-02-14,inflow,14746.480,14317.015,3.000,40.116,68.637,80.560
2020-02-14,purchase,10662.985,10456.824,1.972,26.631,47.421,69.103
2020-02-17,inflow,14829.274,14365.802,3.226,50.007,73.560,83.771
2020-02-17,purchase,10716.609,10481.565,2.242,35.280,52.369,72.198
2020-02-18,inflow,14802.738,14407.415,2.744,28.948,62.423,76.935
2020-02-18,purchase,10662.704,10498.816,1.561,13.524,39.031,64.413
2020-02-19,purchase,10700.150,10517.991,1.732,18.979,40.199,66.365
2020-02-19,inflow,14866.982,14451.183,2.877,34.772,64.387,78.825
2020-02-20,purchase,10739.130,10539.052,1.898,24.297,43.197,68.268
2020-02-20,inflow,14937.071,14497.458,3.032,41.542,67.845,81.023
2020-02-21,purchase,10727.929,10557.040,1.619,15.366,37.477,65.072
2020-02-21,inflow,14955.612,14541.092,2.851,33.611,63.482,78.449
2020-02-24,purchase,10640.877,10565.025,0.718,0.000,6.372,54.782
2020-02-24,inflow,14896.063,14574.898,2.204,5.358,40.772,69.277
2020-02-25,purchase,10592.564,10567.647,0.236,0.000,0.000,49.273
2020-02-25,inflow,14878.469,14603.810,1.881,0.000,31.952,64.702
2020-02-26,inflow,14839.107,14626.219,1.456,0.000,20.334,58.675
2020-02-26,purchase,10525.295,10563.614,-0.363,0.000,0.000,42.435
2020-02-27,inflow,14828.526,14645.486,1.250,0.000,14.714,55.760
2020-02-27,purchase,10485.890,10556.212,-0.666,0.000,0.000,38.969
2020-02-28,purchase,10434.522,10544.622,-1.044,0.000,0.000,34.651
2020-02-28,inflow,14804.267,14660.608,0.980,0.000,7.339,51.934
2020-03-02,purchase,10476.042,10538.091,-0.589,8.569,7.960,39.853
2020-03-02,inflow,14872.681,14680.806,1.307,9.644,16.276,56.570
2020-03-03,inflow,14901.258,14701.801,1.357,11.110,11.110,57.274
2020-03-03,purchase,10480.845,10532.639,-0.492,10.396,9.657,40.961
2020-03-04,purchase,10473.041,10526.963,-0.512,10.010,9.299,40.727
2020-03-04,inflow,14917.037,14722.300,1.323,10.109,10.109,56.793
2020-03-05,purchase,10521.147,10526.409,-0.050,18.709,17.380,46.008
2020-03-05,inflow,14978.518,14746.702,1.572,17.459,17.459,60.326
2020-03-06,purchase,10490.726,10523.010,-0.307,13.876,12.890,43.074
2020-03-06,inflow,14970.935,14768.057,1.374,11.614,11.614,57.516
2020-03-09,inflow,14848.963,14775.763,0.495,0.000,0.000,45.068
2020-03-09,purchase,10347.537,10506.299,-1.511,0.000,0.000,29.316
2020-03-10,purchase,10378.496,10494.127,-1.102,7.080,6.614,33.991
2020-03-10,inflow,14905.220,14788.092,0.792,7.653,7.653,49.272
2020-03-11,purchase,10303.845,10476.005,-1.643,0.000,0.000,27.805
2020-03-11,inflow,14851.496,14794.130,0.388,0.000,0.000,43.542
2020-03-12,purchase,10220.042,10451.627,-2.216,0.000,0.000,21.265
2020-03-12,inflow,14790.911,14793.824,-0.020,0.000,0.000,37.767
2020-03-13,purchase,10072.779,10415.547,-3.291,0.000,0.000,8.982
2020-03-13,inflow,14659.492,14781.030,-0.822,0.000,0.000,26.393
2020-03-16,inflow,14571.396,14761.065,-1.285,0.000,0.000,19.835
2020-03-16,purchase,9974.704,10373.562,-3.845,0.000,0.000,2.653
2020-03-17,purchase,9892.323,10327.729,-4.216,0.000,0.000,0.000
2020-03-17,inflow,14499.975,14736.200,-1.603,0.000,0.000,15.327
2020-03-18,purchase,9820.411,10279.413,-4.465,0.000,0.000,0.000
2020-03-18,inflow,14436.004,14707.609,-1.847,0.000,0.000,11.874
2020-03-19,inflow,14341.338,14672.726,-2.259,0.000,0.000,6.037
2020-03-19,purchase,9718.208,10225.965,-4.965,0.000,0.000,0.000
2020-03-20,purchase,9735.074,10179.214,-4.363,6.521,6.246,6.246
2020-03-20,inflow,14375.356,14644.405,-1.837,6.355,6.355,12.008
2020-03-23,purchase,9655.081,10129.296,-4.682,3.073,2.943,2.943
2020-03-23,inflow,14303.792,14611.966,-2.109,2.255,2.255,8.155
2020-03-24,purchase,9694.953,10087.930,-3.896,11.585,11.097,11.097
2020-03-24,inflow,14354.800,14587.474,-1.595,10.008,10.008,15.441
2020-03-25,purchase,9719.991,10052.888,-3.311,17.909,17.154,17.154
2020-03-25,inflow,14391.573,14568.817,-1.217,15.716,15.716,19.441
2020-03-26,inflow,14389.882,14551.775,-1.113,17.285,17.285,19.816
2020-03-26,purchase,9706.416,10019.891,-3.129,19.890,19.052,19.052
2020-03-27,inflow,14437.162,14540.860,-0.713,23.310,23.310,23.310
2020-03-27,purchase,9740.554,9993.288,-2.529,26.382,26.382,25.270
2020-03-30,inflow,14449.964,14532.203,-0.566,25.530,25.530,25.530
2020-03-30,purchase,9739.297,9969.098,-2.305,28.806,28.806,27.592
2020-03-31,purchase,9755.795,9948.783,-1.940,32.762,32.762,31.381
2020-03-31,inflow,14480.626,14527.291,-0.321,29.221,29.221,29.221
2020-04-01,inflow,14535.155,14528.040,0.049,34.805,34.805,34.805
2020-04-01,purchase,9798.145,9934.437,-1.372,38.912,38.912,37.271
2020-04-02,inflow,14594.717,14534.390,0.415,40.327,40.327,40.327
2020-04-02,purchase,9841.463,9925.582,-0.848,44.590,44.590,42.711
2020-04-03,purchase,9822.031,9915.720,-0.945,43.536,43.536,41.701
2020-04-03,inflow,14588.071,14539.503,0.334,39.105,39.105,39.105
2020-04-07,purchase,9948.769,9918.868,0.301,57.032,57.032,54.628
2020-04-07,inflow,14733.284,14557.958,1.204,52.231,52.231,52.231
2020-04-08,purchase,9914.242,9918.427,-0.042,53.310,53.310,51.063
2020-04-08,inflow,14716.413,14573.049,0.984,48.905,48.905,48.905
2020-04-14,purchase,10056.531,9931.580,1.258,67.391,67.391,64.550
2020-04-14,inflow,14881.527,14602.428,1.911,62.895,62.895,62.895
2020-04-15,purchase,10090.075,9946.675,1.442,69.379,69.379,66.454
2020-04-15,inflow,14932.511,14633.864,2.041,64.848,64.848,64.848
2020-04-16,inflow,14989.628,14667.747,2.194,67.166,67.166,67.166
2020-04-16,purchase,10128.220,9963.965,1.648,71.618,71.618,68.599
2020-04-17,inflow,15092.993,14708.246,2.616,73.522,73.522,73.522
2020-04-17,purchase,10214.457,9987.821,2.269,78.338,78.338,75.036
2020-04-20,inflow,15110.980,14746.602,2.471,72.271,71.336,71.336
2020-04-20,purchase,10214.956,10009.453,2.053,76.937,75.999,72.796
2020-04-21,inflow,15100.720,14780.327,2.168,70.056,66.762,66.762
2020-04-21,purchase,10187.431,10026.403,1.606,74.628,71.158,68.159
2020-04-22,purchase,10199.211,10042.861,1.557,74.352,70.625,67.648
2020-04-22,inflow,15131.899,14813.810,2.147,69.860,66.454,66.454
2020-04-23,inflow,15155.616,14846.363,2.083,68.862,65.485,65.485
2020-04-23,purchase,10206.122,10058.410,1.469,73.820,69.669,66.733
2020-04-24,purchase,10238.619,10075.573,1.618,75.538,71.290,68.285
2020-04-24,inflow,15203.667,14880.392,2.172,70.281,66.834,66.834
2020-04-27,inflow,15257.584,14916.315,2.288,74.499,68.575,68.575
2020-04-27,purchase,10278.005,10094.852,1.814,83.153,73.414,70.319
2020-04-28,purchase,10288.372,10113.282,1.731,82.135,72.515,69.458
2020-04-28,inflow,15283.625,14951.297,2.223,73.432,67.592,67.592
2020-05-06,purchase,10299.776,10131.044,1.665,81.328,71.802,68.775
2020-05-06,inflow,15316.817,14986.109,2.207,73.170,67.351,67.351
2020-05-07,purchase,10268.291,10144.115,1.224,75.914,67.023,64.198
2020-05-07,inflow,15302.447,15016.236,1.906,68.242,62.815,62.815
2020-05-08,inflow,15368.335,15049.769,2.117,71.695,65.994,65.994
2020-05-08,purchase,10316.942,10160.575,1.539,79.776,70.432,67.463
2020-05-11,purchase,10343.418,10177.988,1.625,80.836,71.368,68.359
2020-05-11,inflow,15412.345,15084.300,2.175,72.645,66.868,66.868
2020-05-12,purchase,10360.917,10195.410,1.623,80.811,71.346,68.338
2020-05-12,inflow,15446.279,15118.774,2.166,72.505,66.740,66.740
2020-05-13,inflow,15460.230,15151.294,2.039,75.591,64.821,64.821
2020-05-13,purchase,10358.871,10210.978,1.448,84.912,69.451,66.523
2020-05-14,purchase,10345.623,10223.801,1.192,85.105,66.670,63.860
2020-05-14,inflow,15461.517,15180.839,1.849,74.888,61.954,61.954
2020-05-15,purchase,10357.566,10236.541,1.182,84.977,66.570,63.764
2020-05-15,inflow,15487.027,15210.000,1.821,74.386,61.538,61.538
2020-05-18,purchase,10391.605,10251.309,1.369,87.552,68.587,65.696
2020-05-18,inflow,15533.237,15240.784,1.919,76.164,63.009,63.009
2020-05-19,inflow,15582.422,15273.321,2.024,78.077,64.592,64.592
2020-05-19,purchase,10428.596,10268.193,1.562,90.228,70.683,67.703
2020-05-20,purchase,10448.981,10285.411,1.590,90.617,70.988,67.996
2020-05-20,inflow,15612.856,15305.658,2.007,77.772,64.340,64.340
2020-05-21,inflow,15644.887,15337.965,2.001,77.662,64.249,64.249
2020-05-21,purchase,10470.291,10303.019,1.624,91.076,71.348,68.340
2020-05-22,inflow,15622.240,15365.039,1.674,74.325,59.315,59.315
2020-05-22,purchase,10437.036,10315.782,1.175,84.882,66.495,63.692
2020-05-25,inflow,15657.576,15392.900,1.719,75.186,60.001,60.001
2020-05-25,purchase,10458.489,10329.373,1.250,85.913,67.303,64.466
2020-05-26,purchase,10497.344,10345.371,1.469,88.940,69.674,66.737
2020-05-26,inflow,15710.358,15423.134,1.862,77.885,62.156,62.156
2020-05-27,inflow,15736.881,15453.015,1.837,80.159,61.774,61.774
2020-05-27,purchase,10510.229,10361.071,1.440,88.534,69.356,66.432
2020-05-28,purchase,10538.412,10377.961,1.546,90.006,70.509,67.537
2020-05-28,inflow,15778.799,15484.042,1.904,85.388,62.779,62.779
2020-05-29,inflow,15853.016,15519.182,2.151,90.465,66.512,66.512
2020-05-29,purchase,10589.484,10398.106,1.841,94.075,73.697,70.591
2020-06-01,purchase,10694.340,10426.319,2.571,100.000,81.603,78.163
2020-06-01,inflow,15972.507,15562.356,2.636,100.000,73.819,73.819
2020-06-02,purchase,10713.627,10453.681,2.487,98.886,80.694,77.292
2020-06-02,inflow,16005.282,15604.539,2.568,98.622,72.802,72.802
2020-06-03,purchase,10757.769,10482.642,2.625,100.000,82.188,78.723
2020-06-03,inflow,16062.315,15648.137,2.647,100.000,73.989,73.989
2020-06-04,inflow,16103.312,15691.487,2.625,99.545,73.652,73.652
2020-06-04,purchase,10786.603,10511.591,2.616,99.890,82.098,78.637
2020-06-05,inflow,16160.266,15736.133,2.695,100.000,74.720,74.720
2020-06-05,purchase,10829.998,10541.915,2.733,100.000,83.359,79.845
2020-06-08,inflow,16178.535,15778.266,2.537,96.802,72.330,72.330
2020-06-08,purchase,10836.140,10569.937,2.518,97.217,81.039,77.623
2020-06-09,purchase,10882.425,10599.698,2.667,99.150,82.650,79.166
2020-06-09,inflow,16238.595,15822.107,2.632,98.729,73.770,73.770
2020-06-10,purchase,10886.649,10627.026,2.443,96.237,80.222,76.840
2020-06-10,inflow,16257.007,15863.526,2.480,95.663,71.479,71.479
2020-06-11,inflow,16270.907,15902.324,2.318,92.380,69.026,69.026
2020-06-11,purchase,10888.101,10651.891,2.218,93.308,77.780,74.501
2020-06-12,inflow,16290.532,15939.296,2.204,90.074,67.303,67.303
2020-06-12,purchase,10879.151,10673.534,1.926,89.526,74.627,71.482
2020-06-15,inflow,16263.179,15970.142,1.835,82.632,61.743,61.743
2020-06-15,purchase,10838.449,10689.241,1.396,82.634,68.883,65.979
2020-06-16,purchase,10878.153,10707.232,1.596,85.238,71.053,68.058
2020-06-16,inflow,16318.451,16003.315,1.969,85.343,63.768,63.768
2020-06-17,purchase,10850.939,10720.919,1.213,80.255,66.900,64.080
2020-06-17,inflow,16298.564,16031.434,1.666,79.228,59.199,59.199
2020-06-18,inflow,16357.591,16062.496,1.837,82.678,61.777,61.777
2020-06-18,purchase,10900.505,10738.022,1.513,84.157,70.152,67.195
2020-06-19,inflow,16567.717,16110.612,2.837,100.000,76.862,76.862
2020-06-19,purchase,11082.838,10770.862,2.896,100.000,85.132,81.543
2020-06-22,purchase,11104.662,10802.652,2.796,98.718,84.041,80.498
2020-06-22,inflow,16605.613,16157.755,2.772,98.714,75.874,75.874
2020-06-23,inflow,16631.059,16202.832,2.643,96.186,73.930,73.930
2020-06-23,purchase,11112.187,10832.132,2.585,96.043,81.763,78.317
2020-06-24,inflow,16669.060,16247.235,2.596,95.128,73.227,73.227
2020-06-24,purchase,11130.745,10860.571,2.488,94.605,80.705,77.303
2020-06-29,inflow,16671.824,16287.672,2.359,90.321,69.641,69.641
2020-06-29,purchase,11116.276,10884.924,2.125,89.825,76.783,73.546
2020-07-02,inflow,16867.721,16342.914,3.211,100.000,82.502,82.502
2020-07-02,purchase,11287.427,10923.258,3.334,100.000,89.868,86.080
2020-07-03,inflow,17022.722,16407.658,3.749,100.000,90.608,90.608
2020-07-03,purchase,11419.366,10970.506,4.092,100.000,98.072,93.938
2020-07-06,purchase,11555.888,11026.257,4.803,100.000,100.000,100.000
2020-07-06,inflow,17187.077,16481.888,4.279,100.000,98.601,98.601
2020-07-07,purchase,11654.326,11086.073,5.126,100.000,100.000,100.000
2020-07-07,inflow,17305.953,16560.371,4.502,100.000,100.000,100.000
2020-07-08,purchase,11665.859,11141.291,4.708,94.382,95.863,95.863
2020-07-08,inflow,17343.851,16634.988,4.261,95.246,96.436,96.436
2020-07-09,purchase,11745.373,11198.822,4.880,96.527,97.568,97.568
2020-07-09,inflow,17449.133,16712.526,4.408,98.037,98.599,98.599
2020-07-10,purchase,11701.442,11246.691,4.043,83.342,89.274,89.274
2020-07-10,inflow,17429.254,16780.785,3.864,85.677,90.565,90.565
2020-07-13,purchase,11769.946,11296.525,4.191,84.598,90.735,90.735
2020-07-13,inflow,17525.823,16851.741,4.000,87.953,92.573,92.573
2020-07-14,purchase,11596.104,11325.056,2.393,54.989,72.922,72.922
2020-07-14,inflow,17375.657,16901.638,2.805,59.271,74.890,74.890
2020-07-15,inflow,17371.103,16946.349,2.506,43.278,70.480,70.480
2020-07-15,purchase,11569.048,11348.293,1.945,38.457,68.482,68.482
2020-07-16,purchase,11499.844,11362.727,1.207,24.166,61.163,61.163
2020-07-16,inflow,17316.729,16981.623,1.973,28.126,62.595,62.595
2020-07-17,inflow,17349.735,17016.682,1.957,10.259,62.356,62.356
2020-07-17,purchase,11510.279,11376.779,1.173,0.000,60.833,60.833
2020-07-20,inflow,17315.535,17045.144,1.586,0.000,56.870,56.870
2020-07-20,purchase,11451.289,11383.876,0.592,0.000,55.073,55.073
2020-07-21,inflow,17307.441,17070.125,1.390,0.000,53.970,53.970
2020-07-21,purchase,11421.177,11387.428,0.296,0.000,52.142,52.142
2020-07-22,purchase,11462.879,11394.614,0.599,6.268,55.142,55.142
2020-07-22,inflow,17371.361,17098.814,1.594,6.546,56.983,56.983
2020-07-23,inflow,17357.892,17123.488,1.369,0.000,53.654,53.654
2020-07-23,purchase,11426.343,11397.636,0.252,0.000,51.701,51.701
2020-07-24,purchase,11262.769,11384.791,-1.072,0.000,38.584,38.584
2020-07-24,inflow,17213.710,17132.080,0.476,0.000,40.454,40.454
2020-07-27,purchase,11247.626,11371.728,-1.091,0.000,38.390,38.390
2020-07-27,inflow,17218.388,17140.300,0.456,0.000,40.145,40.145
2020-07-28,purchase,11225.298,11357.782,-1.166,0.000,37.646,37.646
2020-07-28,inflow,17216.382,17147.546,0.401,0.000,39.344,39.344
2020-07-29,purchase,11302.612,11352.528,-0.440,11.550,44.848,44.848
2020-07-29,inflow,17317.702,17163.751,0.897,12.084,46.674,46.674
2020-07-30,purchase,11239.231,11341.738,-0.904,4.174,40.249,40.249
2020-07-30,inflow,17275.248,17174.370,0.587,4.534,42.095,42.095
2020-07-31,inflow,17278.795,17184.315,0.550,3.618,41.539,41.539
2020-07-31,purchase,11220.199,11330.163,-0.971,3.114,39.587,39.587
2020-08-03,purchase,11218.246,11319.504,-0.895,4.321,40.340,40.340
2020-08-03,inflow,17302.244,17195.547,0.620,5.342,42.585,42.585
2020-08-04,inflow,17345.745,17209.851,0.790,9.466,45.086,45.086
2020-08-04,purchase,11239.613,11311.895,-0.639,8.383,42.873,42.873
2020-08-05,purchase,11219.802,11303.124,-0.737,6.823,41.900,41.900
2020-08-05,inflow,17349.063,17223.110,0.731,8.044,44.224,44.224
2020-08-06,purchase,11194.327,11292.763,-0.872,4.685,40.567,40.567
2020-08-06,inflow,17348.081,17235.012,0.656,6.209,43.110,43.110
2020-08-07,purchase,11175.704,11281.614,-0.939,3.618,39.902,39.902
2020-08-07,inflow,17351.785,17246.133,0.613,5.150,42.468,42.468
2020-08-10,inflow,17374.552,17258.363,0.673,6.628,43.365,43.365
2020-08-10,purchase,11175.778,11271.535,-0.850,5.037,40.786,40.786
2020-08-11,purchase,11215.260,11266.175,-0.452,11.356,44.727,44.727
2020-08-11,inflow,17437.750,17275.448,0.939,13.121,47.303,47.303
2020-08-12,purchase,11198.883,11259.766,-0.541,9.945,43.847,43.847
2020-08-12,inflow,17443.397,17291.443,0.879,11.641,46.405,46.405
2020-08-13,inflow,17443.513,17305.926,0.795,9.598,45.166,45.166
2020-08-13,purchase,11178.061,11251.985,-0.657,8.097,42.694,42.694
2020-08-14,inflow,17531.906,17327.448,1.180,18.985,50.860,50.860
2020-08-14,purchase,11242.352,11251.068,-0.077,17.307,48.437,48.437
2020-08-17,purchase,11299.486,11255.679,0.389,24.723,53.062,53.062
2020-08-17,inflow,17611.009,17354.454,1.478,26.261,55.273,55.273
2020-08-18,purchase,11279.109,11257.910,0.188,21.530,51.071,51.071
2020-08-18,inflow,17612.757,17379.054,1.345,23.003,53.297,53.297
2020-08-19,inflow,17558.660,17396.159,0.934,12.990,47.223,47.223
2020-08-19,purchase,11217.773,11254.088,-0.323,13.410,46.007,46.007
2020-08-20,purchase,11189.448,11247.932,-0.520,10.275,44.052,44.052
2020-08-20,inflow,17551.569,17410.960,0.808,9.904,45.352,45.352
2020-08-21,purchase,11200.716,11243.435,-0.380,12.500,45.440,45.440
2020-08-21,inflow,17583.432,17427.386,0.895,12.046,46.651,46.651
2020-08-24,purchase,11220.189,11241.221,-0.187,15.565,47.351,47.351
2020-08-24,inflow,17625.647,17446.268,1.028,15.284,48.615,48.615
2020-08-25,inflow,17662.512,17466.863,1.120,17.526,49.975,49.975
2020-08-25,purchase,11237.569,11240.873,-0.029,18.071,48.914,48.914
2020-08-26,inflow,17669.559,17486.167,1.049,15.786,48.919,48.919
2020-08-26,purchase,11225.796,11239.437,-0.121,16.609,48.002,48.002
2020-08-27,inflow,17680.807,17504.704,1.006,14.744,48.287,48.287
2020-08-27,purchase,11215.747,11237.181,-0.191,15.507,47.315,47.315
2020-08-28,inflow,17770.535,17530.021,1.372,23.668,53.700,53.700
2020-08-28,purchase,11280.174,11241.276,0.346,24.037,52.634,52.634
2020-08-31,inflow,17713.104,17547.458,0.944,13.231,47.369,47.369
2020-08-31,purchase,11199.914,11237.336,-0.333,13.245,45.905,45.905
2020-09-01,inflow,17732.409,17565.072,0.953,13.442,47.498,47.498
2020-09-01,purchase,11196.915,11233.487,-0.326,13.364,45.979,45.979
2020-09-02,inflow,17686.219,17576.610,0.624,5.418,42.631,42.631
2020-09-02,purchase,11130.772,11223.704,-0.828,5.379,41.000,41.000
2020-09-03,inflow,17695.047,17587.890,0.609,5.068,42.418,42.418
2020-09-03,purchase,11120.734,11213.898,-0.831,5.335,40.972,40.972
2020-09-04,inflow,17653.660,17594.154,0.338,0.000,38.409,38.409
2020-09-04,purchase,11057.558,11199.008,-1.263,0.000,36.689,36.689
2020-09-07,inflow,17617.996,17596.424,0.123,0.000,35.220,35.220
2020-09-07,purchase,11002.904,11180.332,-1.587,0.000,33.479,33.479
2020-09-08,inflow,17696.222,17605.929,0.513,8.911,40.992,40.992
2020-09-08,purchase,11066.411,11169.482,-0.923,9.894,40.060,40.060
2020-09-09,purchase,11028.829,11156.087,-1.141,6.648,37.901,37.901
2020-09-09,inflow,17680.612,17613.042,0.384,5.961,39.081,39.081
2020-09-10,purchase,11038.818,11144.918,-0.952,9.459,39.771,39.771
2020-09-10,inflow,17709.412,17622.220,0.495,8.498,40.725,40.725
2020-09-11,inflow,17742.103,17633.637,0.615,11.246,42.505,42.505
2020-09-11,purchase,11051.727,11136.043,-0.757,12.362,41.702,41.702
2020-09-14,inflow,17728.798,17642.700,0.488,8.344,40.625,40.625
2020-09-14,purchase,11020.294,11125.019,-0.941,9.618,39.877,39.877
2020-09-15,inflow,17780.316,17655.806,0.705,13.303,43.837,43.837
2020-09-15,purchase,11053.505,11118.208,-0.582,14.972,43.438,43.438
2020-09-16,purchase,11060.926,11112.753,-0.466,16.693,44.583,44.583
2020-09-16,inflow,17805.012,17670.016,0.764,14.645,44.707,44.707
2020-09-17,inflow,17830.355,17685.287,0.820,15.930,45.540,45.540
2020-09-17,purchase,11065.316,11108.235,-0.386,17.885,45.376,45.376
2020-09-18,purchase,11160.051,11113.170,0.422,29.925,53.385,53.385
2020-09-18,inflow,17952.360,17710.722,1.364,28.353,53.587,53.587
2020-09-21,inflow,17904.223,17729.151,0.987,19.748,48.013,48.013
2020-09-21,purchase,11095.094,11111.448,-0.147,21.448,47.746,47.746
2020-09-22,inflow,17900.485,17745.468,0.874,17.147,45.114,46.328
2020-09-22,purchase,11075.076,11107.984,-0.296,19.227,44.715,46.269
2020-09-23,inflow,17890.950,17759.324,0.741,14.124,43.112,44.369
2020-09-23,purchase,11047.548,11102.228,-0.493,16.304,42.713,44.324
2020-09-24,inflow,17785.307,17761.798,0.132,0.223,28.331,35.364
2020-09-24,purchase,10925.869,11085.432,-1.439,2.198,27.226,34.941
2020-09-25,purchase,10912.949,11069.005,-1.410,2.638,22.538,35.234
2020-09-25,inflow,17789.795,17764.465,0.143,0.457,23.767,35.516
2020-09-28,purchase,10902.159,11053.115,-1.366,3.296,21.356,35.671
2020-09-28,inflow,17795.212,17767.393,0.157,0.776,22.603,35.722
2020-09-29,purchase,10901.220,11038.649,-1.245,5.288,16.774,36.868
2020-09-29,inflow,17816.416,17772.062,0.250,2.964,18.459,37.098
2020-09-30,inflow,17804.334,17775.136,0.164,0.973,14.407,35.836
2020-09-30,purchase,10872.181,11022.795,-1.366,3.411,12.633,35.665
2020-10-09,purchase,10984.849,11019.181,-0.312,22.074,23.045,46.117
2020-10-09,inflow,17940.271,17790.863,0.840,18.497,24.071,45.828
2020-10-12,purchase,11119.949,11028.778,0.827,41.774,35.956,57.397
2020-10-12,inflow,18099.285,17820.236,1.566,37.223,34.064,56.568
2020-10-13,purchase,11119.949,11037.461,0.747,58.646,34.774,56.611
2020-10-13,inflow,18099.285,17846.812,1.415,48.176,29.502,54.331
2020-10-14,purchase,11104.402,11043.836,0.548,60.454,31.811,54.640
2020-10-14,inflow,18106.734,17871.567,1.316,50.057,27.246,52.870
2020-10-15,inflow,18120.050,17895.232,1.256,61.257,25.886,51.989
2020-10-15,purchase,11101.071,11049.287,0.469,73.581,30.622,53.849
